Learning rate,l2 penalty parameter,Batchsize,Number of Epochs,Performance
1,0,640,80,0.071042
1,0,640,160,0.071042
1,0,640,320,0.071042
1,0,640,640,0.071042
1,0,640,1280,0.071042
1,0,640,2560,0.071042
1,0,1280,5,0.095536
1,0,1280,10,0.087388
1,0,1280,20,0.082701
1,0,1280,40,0.078795
1,0,1280,80,0.075
1,0,1280,160,0.072879
1,0,1280,320,0.072879
1,0,1280,640,0.072879
1,0,1280,1280,0.072879
1,0,1280,2560,0.072879
1,0,2560,5,0.109245
1,0,2560,10,0.099609
1,0,2560,20,0.092708
1,0,2560,40,0.08737
1,0,2560,80,0.083724
1,0,2560,160,0.079818
1,0,2560,320,0.075521
1,0,2560,640,0.074479
1,0,2560,1280,0.074479
1,0,2560,2560,0.074479
1,0.1,20,5,0.3334
1,0.1,20,10,0.3334
1,0.1,20,20,0.3334
1,0.1,20,40,0.3334
1,0.1,20,80,0.3334
1,0.1,20,160,0.3334
1,0.1,20,320,0.3334
1,0.1,20,640,0.3334
1,0.1,20,1280,0.3334
1,0.1,20,2560,0.3334
1,0.1,40,5,0.2315
1,0.1,40,10,0.2315
1,0.1,40,20,0.2315
1,0.1,40,40,0.2315
1,0.1,40,80,0.2315
1,0.1,40,160,0.2315
1,0.1,40,320,0.2315
1,0.1,40,640,0.2315
1,0.1,40,1280,0.2315
1,0.1,40,2560,0.2315
1,0.1,80,5,0.1671
1,0.1,80,10,0.1671
1,0.1,80,20,0.1671
1,0.1,80,40,0.1671
1,0.1,80,80,0.1671
1,0.1,80,160,0.1671
1,0.1,80,320,0.1671
1,0.1,80,640,0.1671
1,0.1,80,1280,0.1671
1,0.1,80,2560,0.1671
1,0.1,160,5,0.17248
1,0.1,160,10,0.17248
1,0.1,160,20,0.17248
1,0.1,160,40,0.17248
1,0.1,160,80,0.17248
1,0.1,160,160,0.17248
1,0.1,160,320,0.17248
1,0.1,160,640,0.17248
1,0.1,160,1280,0.17248
1,0.1,160,2560,0.17248
1,0.1,320,5,0.139012
1,0.1,320,10,0.139012
1,0.1,320,20,0.139012
1,0.1,320,40,0.139012
1,0.1,320,80,0.139012
1,0.1,320,160,0.139012
1,0.1,320,320,0.139012
1,0.1,320,640,0.139012
1,0.1,320,1280,0.139012
1,0.1,320,2560,0.139012
1,0.1,640,5,0.144896
1,0.1,640,10,0.144896
1,0.1,640,20,0.144896
1,0.1,640,40,0.144896
1,0.1,640,80,0.144896
1,0.1,640,160,0.144896
1,0.1,640,320,0.144896
1,0.1,640,640,0.144896
1,0.1,640,1280,0.144896
1,0.1,640,2560,0.144896
1,0.1,1280,5,0.141964
1,0.1,1280,10,0.141964
1,0.1,1280,20,0.141964
1,0.1,1280,40,0.141964
1,0.1,1280,80,0.141964
1,0.1,1280,160,0.141964
1,0.1,1280,320,0.141964
1,0.1,1280,640,0.141964
1,0.1,1280,1280,0.141964
1,0.1,1280,2560,0.141964
1,0.1,2560,5,0.148177
1,0.1,2560,10,0.147135
1,0.1,2560,20,0.147005
1,0.1,2560,40,0.147005
1,0.1,2560,80,0.147005
1,0.1,2560,160,0.147005
1,0.1,2560,320,0.147005
1,0.1,2560,640,0.147005
1,0.1,2560,1280,0.147005
1,0.1,2560,2560,0.147005
1,0.2,20,5,0.4535
1,0.2,20,10,0.4535
1,0.2,20,20,0.4535
1,0.2,20,40,0.4535
1,0.2,20,80,0.4535
1,0.2,20,160,0.4535
1,0.2,20,320,0.4535
1,0.2,20,640,0.4535
1,0.2,20,1280,0.4535
1,0.2,20,2560,0.4535
1,0.2,40,5,0.2953
1,0.2,40,10,0.2953
1,0.2,40,20,0.2953
1,0.2,40,40,0.2953
1,0.2,40,80,0.2953
1,0.2,40,160,0.2953
1,0.2,40,320,0.2953
1,0.2,40,640,0.2953
1,0.2,40,1280,0.2953
1,0.2,40,2560,0.2953
1,0.2,80,5,0.2382
1,0.2,80,10,0.2382
1,0.2,80,20,0.2382
1,0.2,80,40,0.2382
1,0.2,80,80,0.2382
1,0.2,80,160,0.2382
1,0.2,80,320,0.2382
1,0.2,80,640,0.2382
1,0.2,80,1280,0.2382
1,0.2,80,2560,0.2382
1,0.2,160,5,0.291129
1,0.2,160,10,0.291129
1,0.2,160,20,0.291129
1,0.2,160,40,0.291129
1,0.2,160,80,0.291129
1,0.2,160,160,0.291129
1,0.2,160,320,0.291129
1,0.2,160,640,0.291129
1,0.2,160,1280,0.291129
1,0.2,160,2560,0.291129
1,0.2,320,5,0.165222
1,0.2,320,10,0.165222
1,0.2,320,20,0.165222
1,0.2,320,40,0.165222
1,0.2,320,80,0.165222
1,0.2,320,160,0.165222
1,0.2,320,320,0.165222
1,0.2,320,640,0.165222
1,0.2,320,1280,0.165222
1,0.2,320,2560,0.165222
1,0.2,640,5,0.185417
1,0.2,640,10,0.185417
1,0.2,640,20,0.185417
1,0.2,640,40,0.185417
1,0.2,640,80,0.185417
1,0.2,640,160,0.185417
1,0.2,640,320,0.185417
1,0.2,640,640,0.185417
1,0.2,640,1280,0.185417
1,0.2,640,2560,0.185417
1,0.2,1280,5,0.168638
1,0.2,1280,10,0.168638
1,0.2,1280,20,0.168638
1,0.2,1280,40,0.168638
1,0.2,1280,80,0.168638
1,0.2,1280,160,0.168638
1,0.2,1280,320,0.168638
1,0.2,1280,640,0.168638
1,0.2,1280,1280,0.168638
1,0.2,1280,2560,0.168638
1,0.2,2560,5,0.177083
1,0.2,2560,10,0.176823
1,0.2,2560,20,0.176823
1,0.2,2560,40,0.176823
1,0.2,2560,80,0.176823
1,0.2,2560,160,0.176823
1,0.2,2560,320,0.176823
1,0.2,2560,640,0.176823
1,0.2,2560,1280,0.176823
1,0.2,2560,2560,0.176823
1,0.3,20,5,0.4973
1,0.3,20,10,0.4973
1,0.3,20,20,0.4973
1,0.3,20,40,0.4973
1,0.3,20,80,0.4973
1,0.3,20,160,0.4973
1,0.3,20,320,0.4973
1,0.3,20,640,0.4973
1,0.3,20,1280,0.4973
1,0.3,20,2560,0.4973
1,0.3,40,5,0.3319
1,0.3,40,10,0.3319
1,0.3,40,20,0.3319
1,0.3,40,40,0.3319
1,0.3,40,80,0.3319
1,0.3,40,160,0.3319
1,0.3,40,320,0.3319
1,0.3,40,640,0.3319
1,0.3,40,1280,0.3319
1,0.3,40,2560,0.3319
1,0.3,80,5,0.3097
1,0.3,80,10,0.3097
1,0.3,80,20,0.3097
1,0.3,80,40,0.3097
1,0.3,80,80,0.3097
1,0.3,80,160,0.3097
1,0.3,80,320,0.3097
1,0.3,80,640,0.3097
1,0.3,80,1280,0.3097
1,0.3,80,2560,0.3097
1,0.3,160,5,0.384375
1,0.3,160,10,0.384375
1,0.3,160,20,0.384375
1,0.3,160,40,0.384375
1,0.3,160,80,0.384375
1,0.3,160,160,0.384375
1,0.3,160,320,0.384375
1,0.3,160,640,0.384375
1,0.3,160,1280,0.384375
1,0.3,160,2560,0.384375
1,0.3,320,5,0.193246
1,0.3,320,10,0.193246
1,0.3,320,20,0.193246
1,0.3,320,40,0.193246
1,0.3,320,80,0.193246
1,0.3,320,160,0.193246
1,0.3,320,320,0.193246
1,0.3,320,640,0.193246
1,0.3,320,1280,0.193246
1,0.3,320,2560,0.193246
1,0.3,640,5,0.227604
1,0.3,640,10,0.227604
1,0.3,640,20,0.227604
1,0.3,640,40,0.227604
1,0.3,640,80,0.227604
1,0.3,640,160,0.227604
1,0.3,640,320,0.227604
1,0.3,640,640,0.227604
1,0.3,640,1280,0.227604
1,0.3,640,2560,0.227604
1,0.3,1280,5,0.187165
1,0.3,1280,10,0.187165
1,0.3,1280,20,0.187165
1,0.3,1280,40,0.187165
1,0.3,1280,80,0.187165
1,0.3,1280,160,0.187165
1,0.3,1280,320,0.187165
1,0.3,1280,640,0.187165
1,0.3,1280,1280,0.187165
1,0.3,1280,2560,0.187165
1,0.3,2560,5,0.197526
1,0.3,2560,10,0.197526
1,0.3,2560,20,0.197526
1,0.3,2560,40,0.197526
1,0.3,2560,80,0.197526
1,0.3,2560,160,0.197526
1,0.3,2560,320,0.197526
1,0.3,2560,640,0.197526
1,0.3,2560,1280,0.197526
1,0.3,2560,2560,0.197526
1,0.4,20,5,0.5322
1,0.4,20,10,0.5322
1,0.4,20,20,0.5322
1,0.4,20,40,0.5322
1,0.4,20,80,0.5322
1,0.4,20,160,0.5322
1,0.4,20,320,0.5322
1,0.4,20,640,0.5322
1,0.4,20,1280,0.5322
1,0.4,20,2560,0.5322
1,0.4,40,5,0.3625
1,0.4,40,10,0.3625
1,0.4,40,20,0.3625
1,0.4,40,40,0.3625
1,0.4,40,80,0.3625
1,0.4,40,160,0.3625
1,0.4,40,320,0.3625
1,0.4,40,640,0.3625
1,0.4,40,1280,0.3625
1,0.4,40,2560,0.3625
1,0.4,80,5,0.3708
1,0.4,80,10,0.3708
1,0.4,80,20,0.3708
1,0.4,80,40,0.3708
1,0.4,80,80,0.3708
1,0.4,80,160,0.3708
1,0.4,80,320,0.3708
1,0.4,80,640,0.3708
1,0.4,80,1280,0.3708
1,0.4,80,2560,0.3708
1,0.4,160,5,0.450706
1,0.4,160,10,0.450706
1,0.4,160,20,0.450706
1,0.4,160,40,0.450706
1,0.4,160,80,0.450706
1,0.4,160,160,0.450706
1,0.4,160,320,0.450706
1,0.4,160,640,0.450706
1,0.4,160,1280,0.450706
1,0.4,160,2560,0.450706
1,0.4,320,5,0.232258
1,0.4,320,10,0.232258
1,0.4,320,20,0.232258
1,0.4,320,40,0.232258
1,0.4,320,80,0.232258
1,0.4,320,160,0.232258
1,0.4,320,320,0.232258
1,0.4,320,640,0.232258
1,0.4,320,1280,0.232258
1,0.4,320,2560,0.232258
1,0.4,640,5,0.275938
1,0.4,640,10,0.275938
1,0.4,640,20,0.275938
1,0.4,640,40,0.275938
1,0.4,640,80,0.275938
1,0.4,640,160,0.275938
1,0.4,640,320,0.275938
1,0.4,640,640,0.275938
1,0.4,640,1280,0.275938
1,0.4,640,2560,0.275938
1,0.4,1280,5,0.201339
1,0.4,1280,10,0.201339
1,0.4,1280,20,0.201339
1,0.4,1280,40,0.201339
1,0.4,1280,80,0.201339
1,0.4,1280,160,0.201339
1,0.4,1280,320,0.201339
1,0.4,1280,640,0.201339
1,0.4,1280,1280,0.201339
1,0.4,1280,2560,0.201339
1,0.4,2560,5,0.215104
1,0.4,2560,10,0.215104
1,0.4,2560,20,0.215104
1,0.4,2560,40,0.215104
1,0.4,2560,80,0.215104
1,0.4,2560,160,0.215104
1,0.4,2560,320,0.215104
1,0.4,2560,640,0.215104
1,0.4,2560,1280,0.215104
1,0.4,2560,2560,0.215104
1,0.5,20,5,0.5603
1,0.5,20,10,0.5603
1,0.5,20,20,0.5603
1,0.5,20,40,0.5603
1,0.5,20,80,0.5603
1,0.5,20,160,0.5603
1,0.5,20,320,0.5603
1,0.5,20,640,0.5603
1,0.5,20,1280,0.5603
1,0.5,20,2560,0.5603
1,0.5,40,5,0.3925
1,0.5,40,10,0.3925
1,0.5,40,20,0.3925
1,0.5,40,40,0.3925
1,0.5,40,80,0.3925
1,0.5,40,160,0.3925
1,0.5,40,320,0.3925
1,0.5,40,640,0.3925
1,0.5,40,1280,0.3925
1,0.5,40,2560,0.3925
1,0.5,80,5,0.4146
1,0.5,80,10,0.4146
1,0.5,80,20,0.4146
1,0.5,80,40,0.4146
1,0.5,80,80,0.4146
1,0.5,80,160,0.4146
1,0.5,80,320,0.4146
1,0.5,80,640,0.4146
1,0.5,80,1280,0.4146
1,0.5,80,2560,0.4146
1,0.5,160,5,0.523085
1,0.5,160,10,0.523085
1,0.5,160,20,0.523085
1,0.5,160,40,0.523085
1,0.5,160,80,0.523085
1,0.5,160,160,0.523085
1,0.5,160,320,0.523085
1,0.5,160,640,0.523085
1,0.5,160,1280,0.523085
1,0.5,160,2560,0.523085
1,0.5,320,5,0.285282
1,0.5,320,10,0.285282
1,0.5,320,20,0.285282
1,0.5,320,40,0.285282
1,0.5,320,80,0.285282
1,0.5,320,160,0.285282
1,0.5,320,320,0.285282
1,0.5,320,640,0.285282
1,0.5,320,1280,0.285282
1,0.5,320,2560,0.285282
1,0.5,640,5,0.335104
1,0.5,640,10,0.335104
1,0.5,640,20,0.335104
1,0.5,640,40,0.335104
1,0.5,640,80,0.335104
1,0.5,640,160,0.335104
1,0.5,640,320,0.335104
1,0.5,640,640,0.335104
1,0.5,640,1280,0.335104
1,0.5,640,2560,0.335104
1,0.5,1280,5,0.220759
1,0.5,1280,10,0.220759
1,0.5,1280,20,0.220759
1,0.5,1280,40,0.220759
1,0.5,1280,80,0.220759
1,0.5,1280,160,0.220759
1,0.5,1280,320,0.220759
1,0.5,1280,640,0.220759
1,0.5,1280,1280,0.220759
1,0.5,1280,2560,0.220759
1,0.5,2560,5,0.234635
1,0.5,2560,10,0.234635
1,0.5,2560,20,0.234635
1,0.5,2560,40,0.234635
1,0.5,2560,80,0.234635
1,0.5,2560,160,0.234635
1,0.5,2560,320,0.234635
1,0.5,2560,640,0.234635
1,0.5,2560,1280,0.234635
1,0.5,2560,2560,0.234635
1,0.6,20,5,0.5893
1,0.6,20,10,0.5893
1,0.6,20,20,0.5893
1,0.6,20,40,0.5893
1,0.6,20,80,0.5893
1,0.6,20,160,0.5893
1,0.6,20,320,0.5893
1,0.6,20,640,0.5893
1,0.6,20,1280,0.5893
1,0.6,20,2560,0.5893
1,0.6,40,5,0.428
1,0.6,40,10,0.428
1,0.6,40,20,0.428
1,0.6,40,40,0.428
1,0.6,40,80,0.428
1,0.6,40,160,0.428
1,0.6,40,320,0.428
1,0.6,40,640,0.428
1,0.6,40,1280,0.428
1,0.6,40,2560,0.428
1,0.6,80,5,0.4552
1,0.6,80,10,0.4552
1,0.6,80,20,0.4552
1,0.6,80,40,0.4552
1,0.6,80,80,0.4552
1,0.6,80,160,0.4552
1,0.6,80,320,0.4552
1,0.6,80,640,0.4552
1,0.6,80,1280,0.4552
1,0.6,80,2560,0.4552
1,0.6,160,5,0.597681
1,0.6,160,10,0.597681
1,0.6,160,20,0.597681
1,0.6,160,40,0.597681
1,0.6,160,80,0.597681
1,0.6,160,160,0.597681
1,0.6,160,320,0.597681
1,0.6,160,640,0.597681
1,0.6,160,1280,0.597681
1,0.6,160,2560,0.597681
1,0.6,320,5,0.356552
1,0.6,320,10,0.356552
1,0.6,320,20,0.356552
1,0.6,320,40,0.356552
1,0.6,320,80,0.356552
1,0.6,320,160,0.356552
1,0.6,320,320,0.356552
1,0.6,320,640,0.356552
1,0.6,320,1280,0.356552
1,0.6,320,2560,0.356552
1,0.6,640,5,0.394271
1,0.6,640,10,0.394271
1,0.6,640,20,0.394271
1,0.6,640,40,0.394271
1,0.6,640,80,0.394271
1,0.6,640,160,0.394271
1,0.6,640,320,0.394271
1,0.6,640,640,0.394271
1,0.6,640,1280,0.394271
1,0.6,640,2560,0.394271
1,0.6,1280,5,0.236049
1,0.6,1280,10,0.236049
1,0.6,1280,20,0.236049
1,0.6,1280,40,0.236049
1,0.6,1280,80,0.236049
1,0.6,1280,160,0.236049
1,0.6,1280,320,0.236049
1,0.6,1280,640,0.236049
1,0.6,1280,1280,0.236049
1,0.6,1280,2560,0.236049
1,0.6,2560,5,0.261068
1,0.6,2560,10,0.261068
1,0.6,2560,20,0.261068
1,0.6,2560,40,0.261068
1,0.6,2560,80,0.261068
1,0.6,2560,160,0.261068
1,0.6,2560,320,0.261068
1,0.6,2560,640,0.261068
1,0.6,2560,1280,0.261068
1,0.6,2560,2560,0.261068
1,0.7,20,5,0.6225
1,0.7,20,10,0.6225
1,0.7,20,20,0.6225
1,0.7,20,40,0.6225
1,0.7,20,80,0.6225
1,0.7,20,160,0.6225
1,0.7,20,320,0.6225
1,0.7,20,640,0.6225
1,0.7,20,1280,0.6225
1,0.7,20,2560,0.6225
1,0.7,40,5,0.4802
1,0.7,40,10,0.4802
1,0.7,40,20,0.4802
1,0.7,40,40,0.4802
1,0.7,40,80,0.4802
1,0.7,40,160,0.4802
1,0.7,40,320,0.4802
1,0.7,40,640,0.4802
1,0.7,40,1280,0.4802
1,0.7,40,2560,0.4802
1,0.7,80,5,0.4923
1,0.7,80,10,0.4923
1,0.7,80,20,0.4923
1,0.7,80,40,0.4923
1,0.7,80,80,0.4923
1,0.7,80,160,0.4923
1,0.7,80,320,0.4923
1,0.7,80,640,0.4923
1,0.7,80,1280,0.4923
1,0.7,80,2560,0.4923
1,0.7,160,5,0.663004
1,0.7,160,10,0.663004
1,0.7,160,20,0.663004
1,0.7,160,40,0.663004
1,0.7,160,80,0.663004
1,0.7,160,160,0.663004
1,0.7,160,320,0.663004
1,0.7,160,640,0.663004
1,0.7,160,1280,0.663004
1,0.7,160,2560,0.663004
1,0.7,320,5,0.402923
1,0.7,320,10,0.402923
1,0.7,320,20,0.402923
1,0.7,320,40,0.402923
1,0.7,320,80,0.402923
1,0.7,320,160,0.402923
1,0.7,320,320,0.402923
1,0.7,320,640,0.402923
1,0.7,320,1280,0.402923
1,0.7,320,2560,0.402923
1,0.7,640,5,0.438438
1,0.7,640,10,0.438125
1,0.7,640,20,0.438125
1,0.7,640,40,0.438125
1,0.7,640,80,0.438125
1,0.7,640,160,0.438125
1,0.7,640,320,0.438125
1,0.7,640,640,0.438125
1,0.7,640,1280,0.438125
1,0.7,640,2560,0.438125
1,0.7,1280,5,0.269978
1,0.7,1280,10,0.269978
1,0.7,1280,20,0.269978
1,0.7,1280,40,0.269978
1,0.7,1280,80,0.269978
1,0.7,1280,160,0.269978
1,0.7,1280,320,0.269978
1,0.7,1280,640,0.269978
1,0.7,1280,1280,0.269978
1,0.7,1280,2560,0.269978
1,0.7,2560,5,0.279167
1,0.7,2560,10,0.279167
1,0.7,2560,20,0.279167
1,0.7,2560,40,0.279167
1,0.7,2560,80,0.279167
1,0.7,2560,160,0.279167
1,0.7,2560,320,0.279167
1,0.7,2560,640,0.279167
1,0.7,2560,1280,0.279167
1,0.7,2560,2560,0.279167
1,0.8,20,5,0.6571
1,0.8,20,10,0.6571
1,0.8,20,20,0.6571
1,0.8,20,40,0.6571
1,0.8,20,80,0.6571
1,0.8,20,160,0.6571
1,0.8,20,320,0.6571
1,0.8,20,640,0.6571
1,0.8,20,1280,0.6571
1,0.8,20,2560,0.6571
1,0.8,40,5,0.5284
1,0.8,40,10,0.5284
1,0.8,40,20,0.5284
1,0.8,40,40,0.5284
1,0.8,40,80,0.5284
1,0.8,40,160,0.5284
1,0.8,40,320,0.5284
1,0.8,40,640,0.5284
1,0.8,40,1280,0.5284
1,0.8,40,2560,0.5284
1,0.8,80,5,0.5267
1,0.8,80,10,0.5267
1,0.8,80,20,0.5267
1,0.8,80,40,0.5267
1,0.8,80,80,0.5267
1,0.8,80,160,0.5267
1,0.8,80,320,0.5267
1,0.8,80,640,0.5267
1,0.8,80,1280,0.5267
1,0.8,80,2560,0.5267
1,0.8,160,5,0.714617
1,0.8,160,10,0.714617
1,0.8,160,20,0.714617
1,0.8,160,40,0.714617
1,0.8,160,80,0.714617
1,0.8,160,160,0.714617
1,0.8,160,320,0.714617
1,0.8,160,640,0.714617
1,0.8,160,1280,0.714617
1,0.8,160,2560,0.714617
1,0.8,320,5,0.466532
1,0.8,320,10,0.466532
1,0.8,320,20,0.466532
1,0.8,320,40,0.466532
1,0.8,320,80,0.466532
1,0.8,320,160,0.466532
1,0.8,320,320,0.466532
1,0.8,320,640,0.466532
1,0.8,320,1280,0.466532
1,0.8,320,2560,0.466532
1,0.8,640,5,0.481875
1,0.8,640,10,0.48125
1,0.8,640,20,0.48125
1,0.8,640,40,0.48125
1,0.8,640,80,0.48125
1,0.8,640,160,0.48125
1,0.8,640,320,0.48125
1,0.8,640,640,0.48125
1,0.8,640,1280,0.48125
1,0.8,640,2560,0.48125
1,0.8,1280,5,0.332478
1,0.8,1280,10,0.331138
1,0.8,1280,20,0.331138
1,0.8,1280,40,0.331138
1,0.8,1280,80,0.331138
1,0.8,1280,160,0.331138
1,0.8,1280,320,0.331138
1,0.8,1280,640,0.331138
1,0.8,1280,1280,0.331138
1,0.8,1280,2560,0.331138
1,0.8,2560,5,0.359766
1,0.8,2560,10,0.347266
1,0.8,2560,20,0.347266
1,0.8,2560,40,0.347266
1,0.8,2560,80,0.347266
1,0.8,2560,160,0.347266
1,0.8,2560,320,0.347266
1,0.8,2560,640,0.347266
1,0.8,2560,1280,0.347266
1,0.8,2560,2560,0.347266
1,0.9,20,5,0.6963
1,0.9,20,10,0.6963
1,0.9,20,20,0.6963
1,0.9,20,40,0.6963
1,0.9,20,80,0.6963
1,0.9,20,160,0.6963
1,0.9,20,320,0.6963
1,0.9,20,640,0.6963
1,0.9,20,1280,0.6963
1,0.9,20,2560,0.6963
1,0.9,40,5,0.5492
1,0.9,40,10,0.5492
1,0.9,40,20,0.5492
1,0.9,40,40,0.5492
1,0.9,40,80,0.5492
1,0.9,40,160,0.5492
1,0.9,40,320,0.5492
1,0.9,40,640,0.5492
1,0.9,40,1280,0.5492
1,0.9,40,2560,0.5492
1,0.9,80,5,0.5702
1,0.9,80,10,0.5702
1,0.9,80,20,0.5702
1,0.9,80,40,0.5702
1,0.9,80,80,0.5702
1,0.9,80,160,0.5702
1,0.9,80,320,0.5702
1,0.9,80,640,0.5702
1,0.9,80,1280,0.5702
1,0.9,80,2560,0.5702
1,0.9,160,5,0.747883
1,0.9,160,10,0.747883
1,0.9,160,20,0.747883
1,0.9,160,40,0.747883
1,0.9,160,80,0.747883
1,0.9,160,160,0.747883
1,0.9,160,320,0.747883
1,0.9,160,640,0.747883
1,0.9,160,1280,0.747883
1,0.9,160,2560,0.747883
1,0.9,320,5,0.545867
1,0.9,320,10,0.545867
1,0.9,320,20,0.545867
1,0.9,320,40,0.545867
1,0.9,320,80,0.545867
1,0.9,320,160,0.545867
1,0.9,320,320,0.545867
1,0.9,320,640,0.545867
1,0.9,320,1280,0.545867
1,0.9,320,2560,0.545867
1,0.9,640,5,0.444271
1,0.9,640,10,0.444271
1,0.9,640,20,0.444271
1,0.9,640,40,0.444271
1,0.9,640,80,0.444271
1,0.9,640,160,0.444271
1,0.9,640,320,0.444271
1,0.9,640,640,0.444271
1,0.9,640,1280,0.444271
1,0.9,640,2560,0.444271
1,0.9,1280,5,0.413951
1,0.9,1280,10,0.413951
1,0.9,1280,20,0.413951
1,0.9,1280,40,0.413951
1,0.9,1280,80,0.413951
1,0.9,1280,160,0.413951
1,0.9,1280,320,0.413951
1,0.9,1280,640,0.413951
1,0.9,1280,1280,0.413951
1,0.9,1280,2560,0.413951
1,0.9,2560,5,0.508724
1,0.9,2560,10,0.483333
1,0.9,2560,20,0.483333
1,0.9,2560,40,0.483333
1,0.9,2560,80,0.483333
1,0.9,2560,160,0.483333
1,0.9,2560,320,0.483333
1,0.9,2560,640,0.483333
1,0.9,2560,1280,0.483333
1,0.9,2560,2560,0.483333
1,1,20,5,0.7357
1,1,20,10,0.7357
1,1,20,20,0.7357
1,1,20,40,0.7357
1,1,20,80,0.7357
1,1,20,160,0.7357
1,1,20,320,0.7357
1,1,20,640,0.7357
1,1,20,1280,0.7357
1,1,20,2560,0.7357
1,1,40,5,0.5531
1,1,40,10,0.5531
1,1,40,20,0.5531
1,1,40,40,0.5531
1,1,40,80,0.5531
1,1,40,160,0.5531
1,1,40,320,0.5531
1,1,40,640,0.5531
1,1,40,1280,0.5531
1,1,40,2560,0.5531
1,1,80,5,0.6453
1,1,80,10,0.6453
1,1,80,20,0.6453
1,1,80,40,0.6453
1,1,80,80,0.6453
1,1,80,160,0.6453
1,1,80,320,0.6453
1,1,80,640,0.6453
1,1,80,1280,0.6453
1,1,80,2560,0.6453
1,1,160,5,0.761089
1,1,160,10,0.761089
1,1,160,20,0.761089
1,1,160,40,0.761089
1,1,160,80,0.761089
1,1,160,160,0.761089
1,1,160,320,0.761089
1,1,160,640,0.761089
1,1,160,1280,0.761089
1,1,160,2560,0.761089
1,1,320,5,0.591633
1,1,320,10,0.591633
1,1,320,20,0.591633
1,1,320,40,0.591633
1,1,320,80,0.591633
1,1,320,160,0.591633
1,1,320,320,0.591633
1,1,320,640,0.591633
1,1,320,1280,0.591633
1,1,320,2560,0.591633
1,1,640,5,0.512604
1,1,640,10,0.512604
1,1,640,20,0.512604
1,1,640,40,0.512604
1,1,640,80,0.512604
1,1,640,160,0.512604
1,1,640,320,0.512604
1,1,640,640,0.512604
1,1,640,1280,0.512604
1,1,640,2560,0.512604
1,1,1280,5,0.470201
1,1,1280,10,0.470201
1,1,1280,20,0.470201
1,1,1280,40,0.470201
1,1,1280,80,0.470201
1,1,1280,160,0.470201
1,1,1280,320,0.470201
1,1,1280,640,0.470201
1,1,1280,1280,0.470201
1,1,1280,2560,0.470201
1,1,2560,5,0.536979
1,1,2560,10,0.536979
1,1,2560,20,0.536979
1,1,2560,40,0.536979
1,1,2560,80,0.536979
1,1,2560,160,0.536979
1,1,2560,320,0.536979
1,1,2560,640,0.536979
1,1,2560,1280,0.536979
1,1,2560,2560,0.536979
2,0,20,5,0.0751
2,0,20,10,0.073
2,0,20,20,0.073
2,0,20,40,0.073
2,0,20,80,0.073
2,0,20,160,0.073
2,0,20,320,0.073
2,0,20,640,0.073
2,0,20,1280,0.073
2,0,20,2560,0.073
2,0,40,5,0.0762
2,0,40,10,0.0723
2,0,40,20,0.0702
2,0,40,40,0.0698
2,0,40,80,0.0698
2,0,40,160,0.0698
2,0,40,320,0.0698
2,0,40,640,0.0698
2,0,40,1280,0.0698
2,0,40,2560,0.0698
2,0,80,5,0.0791
2,0,80,10,0.076
2,0,80,20,0.0711
2,0,80,40,0.0693
2,0,80,80,0.0692
2,0,80,160,0.0692
2,0,80,320,0.0692
2,0,80,640,0.0692
2,0,80,1280,0.0692
2,0,80,2560,0.0692
2,0,160,5,0.082762
2,0,160,10,0.078024
2,0,160,20,0.075706
2,0,160,40,0.07127
2,0,160,80,0.070161
2,0,160,160,0.070161
2,0,160,320,0.070161
2,0,160,640,0.070161
2,0,160,1280,0.070161
2,0,160,2560,0.070161
2,0,320,5,0.087702
2,0,320,10,0.082258
2,0,320,20,0.077722
2,0,320,40,0.074597
2,0,320,80,0.07127
2,0,320,160,0.070766
2,0,320,320,0.070766
2,0,320,640,0.070766
2,0,320,1280,0.070766
2,0,320,2560,0.070766
2,0,640,5,0.095208
2,0,640,10,0.088437
2,0,640,20,0.082188
2,0,640,40,0.078125
2,0,640,80,0.076042
2,0,640,160,0.076042
2,0,640,320,0.076042
2,0,640,640,0.076042
2,0,640,1280,0.076042
2,0,640,2560,0.076042
2,0,1280,5,0.108259
2,0,1280,10,0.097098
2,0,1280,20,0.09029
2,0,1280,40,0.084152
2,0,1280,80,0.080134
2,0,1280,160,0.078013
2,0,1280,320,0.078013
2,0,1280,640,0.078013
2,0,1280,1280,0.078013
2,0,1280,2560,0.078013
2,0,2560,5,0.128906
2,0,2560,10,0.114453
2,0,2560,20,0.103125
2,0,2560,40,0.095443
2,0,2560,80,0.089974
2,0,2560,160,0.085286
2,0,2560,320,0.082422
2,0,2560,640,0.082422
2,0,2560,1280,0.082422
2,0,2560,2560,0.082422
2,0.1,20,5,0.1774
2,0.1,20,10,0.1774
2,0.1,20,20,0.1774
2,0.1,20,40,0.1774
2,0.1,20,80,0.1774
2,0.1,20,160,0.1774
2,0.1,20,320,0.1774
2,0.1,20,640,0.1774
2,0.1,20,1280,0.1774
2,0.1,20,2560,0.1774
2,0.1,40,5,0.1451
2,0.1,40,10,0.1451
2,0.1,40,20,0.1451
2,0.1,40,40,0.1451
2,0.1,40,80,0.1451
2,0.1,40,160,0.1451
2,0.1,40,320,0.1451
2,0.1,40,640,0.1451
2,0.1,40,1280,0.1451
2,0.1,40,2560,0.1451
2,0.1,80,5,0.1377
2,0.1,80,10,0.1377
